class_ind,class_name,n_images
,albert_francis_charles_augustus_emmanuel,8
,albert_gore_jr.,288
,albert_michelson,445
,albert_sabin,853
,albert_schweitzer,1372
,albert_speer,1051
,albert_szent-gyorgyi,344
,albert_von_szent-gyorgyi,102
,alberta,2728
,alberta_watson,1275
,alberti,1638
,alberto_giacometti,1319
,alberto_rabagliati,533
,alberto_sordi,1553
,albigensianism,46
,albino,2485
,albino_luciano,39
,albion,2049
,albite,1357
,albizia,1197
,albizia_julibrissin,1149
,albizia_lebbeck,228
,albizia_saman,39
,albizzia,686
,albizzia_julibrissin,270
,albizzia_lebbeck,25
,alborg,1189
,albrecht_durer,1225
,albrecht_eusebius_wenzel_von_wallenstein,45
,albuca,471
,albuginea,237
,albula_vulpes,172
,album,2619
,albumen,1497
,albumin,1377
,albuminoid,5
,albuquerque,2001
,albuterol,740
,alca_torda,737
,alcaeus,279
,alcahest,342
,alcalde,1338
,alcapton,3
,alcazar,1936
,alcea_rosea,1343
,alcedo_atthis,1432
,alces_alces,1856
,alchemist,1988
,alchemy,2809
,alcibiades,1034
,alcohol,2876
,alcohol-in-glass_thermometer,5
,alcohol_group,1601
,alcohol_radical,86
,alcohol_thermometer,330
,alcoholic,1927
,alcoholic_beverage,1925
,alcott,1075
,alcove,1638
,aldactone,676
,aldebaran,1407
,aldehyde,1508
,aldehyde-alcohol,119
,aldehyde_group,270
,aldehyde_radical,14
,alder,1963
,alder-leaved_serviceberry,5
,alder_buckthorn,387
,alder_dogwood,113
,alder_fly,379
,alder_tree,1133
,alderfly,200
,alderleaf_juneberry,0
,alderman,1382
,aldo_fabrizi,922
,aldohexose,120
,aldol,1112
,aldol_reaction,546
,aldomet,120
,aldose,436
,aldosterone,738
,aldous_huxley,1109
,aldous_leonard_huxley,161
,aldrovanda_vesiculosa,531
,ale,2635
,ale_drinker,245
,alec_baldwin,1642
,alec_guinness,1138
,alecost,41
,alectis_ciliaris,117
,alectoris_graeca,272
,alectoris_ruffa,1
,alectura_lathami,169
,alehoof,56
,alehouse,2271
,aleksandr_aleksandrovich_blok,25
,aleksandr_borodin,67
,aleksandr_feodorovich_kerensky,2
,aleksandr_i._solzhenitsyn,255
,aleksandr_mikjailovich_prokhorov,0
,aleksandr_nikolayevich_scriabin,8
,aleksandr_pavlovich,43
,aleksandr_porfirevich_borodin,7
,aleksandr_prokhorov,42
,aleksandr_scriabin,16
,aleksandr_sergeyevich_pushkin,31
,aleksey_maksimovich_peshkov,3
,aleksey_maximovich_peshkov,1
,alembic,1206
,alendronate,498
,alep,1920
,aleppa_grass,1
,aleppo,2321
,alessandro_di_mariano_dei_filipepi,22
,alessandro_farnese,514
,alessandro_manzoni,1189
,aletris_aurea,39
,aletris_farinosa,175
,aletta_jacobs,390
,aleuria_aurantia,446
,aleurites_fordii,97
,aleurites_moluccana,382
,aleurone,215
,aleut,1661
,aleutian,1754
,aleutian_islands,1418
,aleutians,1392
,aleve,1218
,alewife,1464
,alex_haley,1103
,alex_pettyfer,680
,alexander,2181
,alexander_alexandrovich_blok,6
,alexander_archipelago,235
,alexander_bell,1373
,alexander_calder,1293
,alexander_fleming,1224
,alexander_graham_bell,1215
,alexander_hamilton,1443
,alexander_i,1819
,alexander_ii,1870
,alexander_iii,1718
,alexander_isayevich_solzhenitsyn,9
,alexander_knox,945
,alexander_melville_bell,46
,alexander_pope,1211
,alexander_pushkin,1202
,alexander_selcraig,2
,alexander_selkirk,397
,alexander_siddig,1364
,alexander_the_great,1787
,alexander_the_liberator,68
,alexander_vi,989
,alexander_wilson,1514
,alexander_woollcott,210
,alexanders,1944
,alexandra_stewart,934
,alexandre_dumas,1284
,alexandre_emile_jean_yersin,11
,alexandre_gustave_eiffel,425
,alexandre_yersin,199
,alexandria,2651
,alexandria_senna,12
,alexandrian,1455
,alexandrian_laurel,107
,alexandrian_senna,25
,alexandrite,1482
,alexic,229
,alexis_bledel,1612
,alexis_carrel,467
,alexis_charles_henri_maurice_de_tocqueville,19
,alexis_de_tocqueville,1101
,alexis_denisof,1530
,alexis_smith,1706
,alfalfa,1973
,alfalfa_sprout,280
,alfie_bass,692
,alfilaria,41
,alfileria,2
,alfonsina_molinari,140
,alfonso_borgia,117
,alfre_woodard,1549
,alfred,2753
,alfred_alistair_cooke,10
,alfred_bernhard_nobel,216
,alfred_binet,186
,alfred_charles_kinsey,93
,alfred_charles_william_harmsworth,55
,alfred_damon_runyon,8
,alfred_de_musset,959
,alfred_drake,878
,alfred_dreyfus,495
,alfred_edward_housman,51
,alfred_edward_woodley_mason,22
,alfred_eisenstaedt,788
,alfred_habdank_skarbek_korzybski,9
,alfred_hawthorne,64
,alfred_hitchcock,1863
,alfred_joseph_hitchcock,471
,alfred_kastler,438
,alfred_korzybski,190
,alfred_kroeber,201
,alfred_krupp,380
,alfred_lord_tennyson,1093
,alfred_lothar_wegener,43
,alfred_louis_kroeber,30
,alfred_lunt,440
,alfred_molina,1496
,alfred_nobel,1006
,alfred_north_whitehead,603
,alfred_noyes,194
,alfred_russel_wallace,639
,alfred_stieglitz,1048
,alfred_tennyson,1165
,alfred_thayer_mahan,98
,alfred_the_great,1227
,alga,1671
,algae,1790
,algarobilla,3
,algarroba,268
,algarroba_bean,3
,algarrobilla,23
,algebra,2235
,algebraist,223
,alger,2252
,algeria,1845
,algerian,1539
,algerian_capital,276
,algerie,2758
,algeripithecus_minutus,0
,algernon_charles_swinburne,478
,algiers,2078
,algin,583
,alginic_acid,137
,algol,1259
,algology,92
,algometer,97
,algonkian,895
,algonkin,357
,algonquian,1091
,algonquin,2410
,algorism,201
,algren,1128
,alhacen,19
,alhambra,2055
,alhazen,247
,ali,2456
,ali_baba,1838
,ali_macgraw,1234
,alia_shawkat,941
,alice-josephine_pons,2
,alice_b._toklas,624
,alice_barrett,803
,alice_brady,1262
,alice_day,1924
,alice_faye,1493
,alice_hamilton,833
,alice_joyce,1568
,alice_malsenior_walker,31
,alice_paul,1349
,alice_pearce,676
,alice_prin,554
,alice_terry,1746
,alice_walker,1137
,alice_white,1832
,alicia_alonso,862
,alicia_silverstone,1570
,alicia_witt,1341
,alicyclic_compound,6
,alida_valli,1347
,alidad,439
,alidade,946
,alien,2384
,alien_absconder,1
,alienator,801
,alienee,75
,alienism,16
,alienist,379
,alienor,1329
,aliment,1395
,alimentary_canal,374
,alimentary_paste,35
,alimentary_tract,355
,alimentary_tract_smear,0
,alimentation,1681
,aline_macmahon,531
,aliphatic_compound,51
,alisen_down,683
,alisma_plantago-aquatica,756
,alison_macinnis,513
,alison_skipworth,495
,alistair_cooke,685
,aliterate,207
,aliterate_person,0
,alizarin,1347
,alizarin_carmine,18
,alizarin_crimson,802
,alizarin_red,275
,alizarin_yellow,194
,alizarine,314
,alka-seltzer,1407
,alkahest,207
,alkalating_agent,1
,alkali,1392
,alkali_bee,36
,alkali_grass,212
,alkali_metal,804
,alkaline-earth_metal,109
,alkaline_earth,905
,alkaline_metal,669
,alkaliser,38
,alkalizer,352
,alkaloid,1460
,alkane,1786
,alkane_series,32
,alkanet,586
,alkapton,7
,alkene,1454
,alkeran,80
,alky,1826
,alkyd,1488
,alkyd_resin,542
,alkyl,1337
,alkyl_group,329
,alkyl_halide,333
,alkyl_radical,114
,alkylbenzene,215
,alkylbenzenesulfonate,2
,alkyne,1212
,all-day_sucker,305
,all-or-none_law,405
,all-rounder,1507
,all-terrain_bike,865
,all_arounder,330
,alla_nazimova,174
,allah,1931
,allamanda,1418
,allamanda_cathartica,785
,allantois,232
,allayer,102
,alleghany_plum,7
,alleghenies,1141
,allegheny,1947
,allegheny_chinkapin,51
,allegheny_mountain_spurge,0
,allegheny_mountains,1542
,allegheny_plum,103
,allegheny_river,1772
,allegheny_spurge,58
,allegheny_vine,45
,allegoriser,0
,allegorizer,1
,allemande,1839
,allemande_sauce,39
,allen,2210
,allen_ginsberg,1223
,allen_screw,1281
,allen_stewart_konigsberg,181
,allen_tate,718
,allen_wrench,1430
,allentown,1948
,allergen,1517
,allergist,1427
,allergology,805
,allergy_diet,1265
,alleviant,212
,alleviator,43
,alley,2993
,alley_cat,2386
,alleyway,2095
,allgood,1743
,alliaceous_plant,1
,alliaria_officinalis,236
,allice,1371
,allice_shad,6
,allies,2135
,alligator,2706
,alligator_clip,1214
,alligator_grass,325
,alligator_lizard,1626
,alligator_mississipiensis,173
,alligator_pear,198
,alligator_sinensis,191
,alligator_snapper,682
,alligator_snapping_turtle,984
,alligator_weed,558
,alligator_wrench,71
,alligatorfish,24
,allionia_incarnata,86
,allis,1737
,allis_shad,118
,allison_hayes,894
,allison_janney,1513
,allison_mack,1861
,alliterator,514
,allium_acuminatum,200
,allium_ampeloprasum,278
,allium_ascalonicum,113
,allium_canadense,310
,allium_carinatum,194
,allium_cepa,1215
,allium_cepa_aggregatum,27
,allium_cepa_viviparum,40
,allium_cernuum,589
,allium_fistulosum,340
,allium_haematochiton,36
,allium_neopolitanum,18
,allium_paradoxum,85
,allium_porrum,298
,allium_sativum,1195
,allium_schoenoprasum,1302
,allium_scorodoprasum,114
,allium_sphaerocephalum,141
,allium_tricoccum,332
,allium_triquetrum,269
,allium_tuberosum,681
,allium_ursinum,1247
,allium_vineale,438
,allmouth,13
,alloantibody,5
,allocator,1292
,allograft,1380
,allometry,344
,allomorph,34
,allopurinol,473
,allosaur,701
,allosaurus,1116
,allotrope,371
,allotropism,30
,allotropy,58
,alloy,2269
,alloy_cast_iron,836
,alloy_iron,1511
,alloy_steel,1365
,allspice,1227
,allspice_tree,144
,alluvial_cone,58
,alluvial_deposit,161
,alluvial_fan,1200
,alluvial_sediment,182
,alluvial_soil,527
,alluviation,280
,alluvion,392
,alluvium,1217
,ally,2924
,ally_sheedy,1449
,allyl,1423
,allyl_alcohol,136
,allyl_group,60
,allyl_radical,62
,allyl_resin,3
,alma-ata,1720
,alma_beltran,556
,alma_kruger,556
,alma_rubens,555
,alma_taylor,881
,almanac,1496
,almandine,1245
,almandite,501
,almaty,2271
,almighty,1774
,almond,2058
,almond-leaves_willow,2
,almond_cookie,1388
,almond_crescent,81
,almond_extract,913
,almond_moth,49
,almond_oil,1293
,almond_tree,1548
,almond_willow,234
,almoner,506
,almoravid,151
,alms_box,254
,alms_dish,93
,alms_tray,8
,almsgiver,66
,alnico,1742
,alnus_crispa,129
,alnus_glutinosa,1272
,alnus_incana,687
,alnus_maritima,70
,alnus_rhombifolia,187
,alnus_rubra,372
,alnus_rugosa,233
,alnus_serrulata,313
,alnus_veridis,1
,alnus_veridis_crispa,0
,alnus_vulgaris,43
,alocasia,1642
,alocasia_macrorrhiza,411
,aloe,2356
,aloe_ferox,1082
,aloe_vera,2155
,aloes,1376
,aloha_state,1250
,alois_senefelder,186
,alonso,2048
,alopecurus_pratensis,479
,alopex_lagopus,880
,alopius_vulpinus,3
,alosa_alosa,1029
,alosa_chrysocloris,1
,alosa_pseudoharengus,199
,alosa_sapidissima,221
,alost,761
,aloys_senefelder,96
,alp,2931
,alpaca,2032
,alpena,1680
,alpenstock,417
,alpha-adrenergic_blocker,7
,alpha-adrenergic_blocking_agent,8
,alpha-adrenergic_receptor,27
,alpha-adrenoceptor,17
,alpha-beta_brass,15
,alpha-blocker,150
,alpha-interferon,198
,alpha-linolenic_acid,235
,alpha-lipoprotein,9
,alpha-naphthol,22
,alpha-naphthol_test,0
,alpha-tocopheral,9
,alpha_blocker,222
,alpha_brass,401
,alpha_bronze,410
,alpha_centauri,1212
,alpha_crucis,110
,alpha_decay,789
,alpha_fetoprotein,236
,alpha_foetoprotein,21
,alpha_geminorum,76
,alpha_globulin,38
,alpha_iron,864
,alpha_methyl_dopa,23
,alpha_orionis,152
,alpha_particle,1035
,alpha_radiation,1073
,alpha_ray,1324
,alpha_receptor,1018
,alpha_rhythm,315
,alpha_wave,1207
,alphabet,2705
,alphabet_soup,1882
,alphabetiser,47
,alphabetizer,93
,alphanumeric_display,1033
,alphavirus,134
,alphonse_bertillon,136
,alphonse_capone,236
,alpine_anemone,319
,alpine_ash,389
,alpine_azalea,198
,alpine_bearberry,90
,alpine_besseya,19
,alpine_celery_pine,9
,alpine_clover,161
,alpine_clubmoss,52
,alpine_coltsfoot,13
,alpine_enchanters_nightshade,8
,alpine_fir,864
,alpine_glacier,1371
,alpine_gold,1157
,alpine_golden_chain,13
,alpine_goldenrod,70
,alpine_hulsea,43
,alpine_lady_fern,37
,alpine_lift,1081
,alpine_milk_vetch,66
,alpine_mouse-ear,24
,alpine_salamander,124
,alpine_sunflower,367
,alpine_totara,35
,alpine_type_of_glacier,39
,alpine_woodsia,21
,alpinia_galanga,170
,alpinia_officinalis,11
,alpinia_officinarum,97
,alpinia_purpurata,657
,alpinia_speciosa,156
,alpinia_zerumbet,546
,alpinist,1312
,alprazolam,1249
,alps,2969
,als,2711
,alsace,2888
,alsatia,856
,alsatian,1502
,also-ran,1640
,alsobia_dianthiflora,64
,alsophila_pometaria,159
,alstonia_scholaris,182
,alstroemeria,1474
,alstroemeria_pelegrina,75
,altai_mountains,1287
,altaic,463
,altair,1763
,altar,2870
,altar_boy,1850
,altar_wine,670
,altarpiece,1346
,altay_mountains,457
,altazimuth,670
,alter_ego,1973
,alternanthera_philoxeroides,294
,alternate,1912
,alternating_current,1262
,alternation_of_generations,432
,alternative_birth,1011
,alternative_birthing,107
,alternative_energy,1942
,alternator,1877
,althaea,1229
,althea,1729
,althea_gibson,617
,althea_officinalis,359
,althea_rosea,382
,altimeter,1453
,alto,2284
,alto_relievo,59
,alto_rilievo,563
,alto_saxophonist,951
,altocumulus,1326
,altocumulus_cloud,744
,altoist,141
,alton_glenn_miller,70
,altoona,1848
,altostratus,1075
,altostratus_cloud,654
,altruist,913
,alula,1348
,alum,2858
,alumbloom,0
,alumina,1194
,aluminate,1055
,aluminium,2603
,aluminium_bronze,1319
,aluminium_chloride,272
,aluminium_foil,1499
,aluminium_hydroxide,402
,aluminium_oxide,1499
,aluminum,2135
,aluminum_bronze,1319
,aluminum_chloride,544
,aluminum_foil,1669
,aluminum_hydroxide,505
,aluminum_oxide,1317
,alumna,1804
,alumnus,2007
,alumroot,877
,alundum,68
,alupent,80
,alvar_aalto,1665
,alveolar_arch,32
,alveolar_artery,30
,alveolar_bed,2
,alveolar_point,25
,alveolar_process,150
,alveolar_ridge,262
,alveolus,670
,alvin_ailey,1504
,alyson_hannigan,1792
,alyson_kiperman,117
,alyssa_milano,1774
,alyssum,1874
,alytes_cisternasi,0
,alytes_obstetricans,377
,am,2157
,amabilis_fir,208
,amadavat,37
,amaethon,57
,amah,1293
,amalgam,1728
,amalgamator,580
,amanda_blake,1505
,amanda_burton,1069
,amanda_bynes,1655
,amanda_donohoe,985
,amanda_holden,1346
,amanda_peterson,1146
,amanda_plummer,1339
,amanda_redman,826
,amanda_swisten,1202
,amanda_tapping,1641
,amandine_aurore_lucie_dupin,44
,amanita_caesarea,943
,amanita_mappa,24
,amanita_muscaria,1410
,amanita_phalloides,1092
,amanita_rubescens,877
,amanita_verna,285
,amanuensis,962
,amaranth,1796
,amaranthus_albus,209
,amaranthus_caudatus,617
,amaranthus_cruentus,144
,amaranthus_graecizans,46
,amaranthus_hybridus_erythrostachys,8
,amaranthus_hybridus_hypochondriacus,11
,amaranthus_hypochondriacus,136
,amaranthus_spinosus,196
,amarelle,207
,amaretto,1803
,amarillo,1949
,amaryllis,2160
,amaryllis_belladonna,1102
,amaterasu,1259
,amaterasu_omikami,139
,amateur,1917
,amateurism,863
,amati,1407
,amatungulu,16
,amazon,2755
,amazon_ant,476
,amazon_river,1772
,ambassador,2156
,ambassadress,504
,amber,2529
,amber_lily,1098
,amber_tamblyn,2060
,amberbell,22
,amberboa_moschata,20
,amberfish,106
,ambergris,1712
,amberjack,1423
,ambiance,2489
,ambience,2262
,ambler,1805
,ambloplites_rupestris,143
,amblygonite,208
,amblyrhynchus_cristatus,726
,ambo,1481
,amboina_pine,0
,amboyna,1115
,amboyna_pine,3
,ambrogio_damiano_achille_ratti,31
,ambrose,1947
,ambrose_bierce,1094
,ambrose_everett_burnside,212
,ambrose_gwinett_bierce,52
,ambrosia,1955
,ambrosia_artemisiifolia,839
,ambrosia_psilostachya,243
,ambrosia_trifida,405
,ambulacrum,80
,ambulance,2838
,ambulance_chaser,221
,ambulatory,1354
,ambusher,695
,ambystoma_maculatum,523
,ambystoma_mexicanum,480
,ambystoma_talpoideum,116
,ambystoma_tigrinum,894
,ambystomid,6
,ambystomid_salamander,5
,ameba,1327
,amedeo_avogadro,423
,amedeo_modigliano,12
,amedeo_nazzari,633
,ameer,2034
,ameiurus_melas,178
,amelanchier_alnifolia,768
,amelanchier_bartramiana,35
,amelia_earhart,1600
,ameloblast,38
,amelogenesis,277
,amen,2084
,amen-ra,1047
,amen_corner,1045
,amenhotep_iv,779
,ament,1383
,america,2181
,american,2753
,american_agave,285
,american_alligator,1457
,american_aloe,382
,american_angelica_tree,7
,american_antelope,947
,american_arborvitae,258
,american_arrowroot,6
,american_aspen,1002
,american_badger,1036
,american_barberry,39
,american_basswood,846
,american_beech,1125
,american_bison,1362
,american_bittern,1274
,american_bittersweet,505
,american_black_bear,1194
,american_blight,634
,american_bog_asphodel,0
,american_brooklime,91
,american_buffalo,1868
,american_bugbane,21
,american_capital,1990
,american_centaury,13
,american_chameleon,332
,american_cheese,1547
,american_chestnut,1748
,american_cockroach,720
,american_columbo,99
,american_coot,1217
,american_copper,1504
,american_crab_apple,80
,american_cranberry,910
,american_cranberry_bush,85
,american_crayfish,266
,american_creeper,326
,american_cress,91
,american_crow,1612
,american_dewberry,77
,american_dog_tick,414
,american_dog_violet,53
,american_dogwood,715
,american_dwarf_birch,14
,american_eagle,2012
,american_egret,873
,american_elder,1173
,american_elk,1441
,american_elm,1274
,american_falls,1753
,american_featherfoil,22
,american_feverfew,46
,american_flag,2769
,american_flagfish,55
,american_fly_honeysuckle,49
,american_flying_squirrel,93
,american_foxhound,940
,american_frogbit,19
,american_gallinule,141
,american_gentian,54
,american_germander,104
,american_ginseng,1131
,american_gray_birch,38
,american_green_toad,106
,american_grey_birch,23
,american_hackberry,160
,american_harvest_mouse,15
,american_hazel,849
,american_hellebore,65
,american_holly,1344
,american_hop,1400
,american_hornbeam,620
,american_indian,2690
,american_ivy,1002
,american_kestrel,1496
,american_lady_crab,34
,american_larch,261
,american_laurel,917
,american_licorice,489
,american_lime,948
,american_liquorice,32
,american_lobster,1092
,american_lotus,986
,american_magpie,297
,american_maidenhair_fern,41
,american_marten,432
,american_mastodon,325
,american_mastodont,7
,american_merganser,320
,american_mink,786
,american_mistletoe,205
,american_mountain_ash,333
,american_oil_palm,132
,american_olive,1313
,american_organ,1209
,american_oriole,514
,american_parasol,156
,american_parsley_fern,14
,american_pasqueflower,71
,american_pennyroyal,79
,american_persimmon,212
,american_pit_bull_terrier,1691
,american_plaice,105
,american_plane,1419
,american_pulsatilla,30
,american_quaking_aspen,96
,american_raspberry,743
,american_rattlebox,9
,american_red_elder,70
,american_red_plum,85
,american_red_squirrel,216
,american_redstart,1039
,american_revolutionary_leader,160
,american_robin,1861
,american_rock_brake,15
,american_sable,710
,american_saddle_horse,1053
,american_samoa,1960
,american_shrew_mole,45
,american_smelt,78
,american_smokewood,1
